,5p_length,5p_bulges,5p_bulges_len,5p_basepair,5p_basepair_len,3p_length,3p_bulges,3p_bulges_len,3p_basepair,3p_basepair_len
Cpi-Mir-19-P2c,24,4,0.16666666666666666,20,0.8333333333333334,23,2,0.08695652173913043,19,0.8260869565217391
Gga-Mir-203-v1,23,3,0.13043478260869565,20,0.8695652173913043,22,3,0.13636363636363635,17,0.7727272727272727
Bla-Mir-153,22,4,0.18181818181818182,18,0.8181818181818182,22,4,0.18181818181818182,16,0.7272727272727273
Xtr-Mir-10-P3c,22,5,0.22727272727272727,17,0.7727272727272727,22,5,0.22727272727272727,15,0.6818181818181818
Lch-Let-7-P2c4,22,2,0.09090909090909091,20,0.9090909090909091,21,2,0.09523809523809523,17,0.8095238095238095
Dsi-Mir-210-v2,23,2,0.08695652173913043,21,0.9130434782608695,23,3,0.13043478260869565,18,0.782608695652174
Spt-Mir-192-P1,22,4,0.18181818181818182,18,0.8181818181818182,23,5,0.21739130434782608,16,0.6956521739130435
Dno-Mir-193-P2a,23,5,0.21739130434782608,18,0.782608695652174,21,2,0.09523809523809523,17,0.8095238095238095
Asu-Mir-36-o28,23,5,0.21739130434782608,18,0.782608695652174,22,5,0.22727272727272727,15,0.6818181818181818
Bfl-Mir-22-o3e,23,5,0.21739130434782608,18,0.782608695652174,22,4,0.18181818181818182,16,0.7272727272727273
Dsi-Mir-2-P7,22,6,0.2727272727272727,16,0.7272727272727273,22,5,0.22727272727272727,15,0.6818181818181818
Gja-Mir-10-P2c,22,3,0.13636363636363635,19,0.8636363636363636,22,4,0.18181818181818182,16,0.7272727272727273
Sha-Mir-551-P1,23,5,0.21739130434782608,18,0.782608695652174,21,4,0.19047619047619047,15,0.7142857142857143
Cpo-Mir-191,23,4,0.17391304347826086,19,0.8260869565217391,22,3,0.13636363636363635,17,0.7727272727272727
Cfa-Mir-186,23,3,0.13043478260869565,20,0.8695652173913043,22,1,0.045454545454545456,19,0.8636363636363636
Mdo-Mir-7383-P2,22,6,0.2727272727272727,16,0.7272727272727273,21,7,0.3333333333333333,12,0.5714285714285714
Cgi-Mir-184-P15j,23,3,0.13043478260869565,20,0.8695652173913043,22,2,0.09090909090909091,18,0.8181818181818182
Cgi-Mir-184-P15l1,23,5,0.21739130434782608,18,0.782608695652174,22,4,0.18181818181818182,16,0.7272727272727273
Tni-Mir-148-P3,23,4,0.17391304347826086,19,0.8260869565217391,21,3,0.14285714285714285,16,0.7619047619047619
Obi-Novel-58,23,6,0.2608695652173913,17,0.7391304347826086,23,6,0.2608695652173913,15,0.6521739130434783
Mal-Mir-22-P1a,22,1,0.045454545454545456,21,0.9545454545454546,22,3,0.13636363636363635,17,0.7727272727272727
Ami-Mir-29-P1d-v1,24,3,0.125,21,0.875,23,2,0.08695652173913043,19,0.8260869565217391
Cmi-Mir-138-P2,24,5,0.20833333333333334,19,0.7916666666666666,22,3,0.13636363636363635,17,0.7727272727272727
Dsi-Mir-956-v1,24,5,0.20833333333333334,19,0.7916666666666666,23,4,0.17391304347826086,17,0.7391304347826086
Csc-Mir-2-P4n,23,2,0.08695652173913043,21,0.9130434782608695,24,3,0.125,19,0.7916666666666666
Gmo-Mir-214-P1,22,3,0.13636363636363635,19,0.8636363636363636,22,3,0.13636363636363635,17,0.7727272727272727
Mml-Let-7-P2a2,22,3,0.13636363636363635,19,0.8636363636363636,21,2,0.09523809523809523,17,0.8095238095238095
Gmo-Mir-551-P2,23,5,0.21739130434782608,18,0.782608695652174,21,4,0.19047619047619047,15,0.7142857142857143
Hsa-Mir-134,22,3,0.13636363636363635,19,0.8636363636363636,22,6,0.2727272727272727,14,0.6363636363636364
Obi-Novel-29-v1,23,6,0.2608695652173913,17,0.7391304347826086,22,6,0.2727272727272727,14,0.6363636363636364
Dno-Mir-154-P25,21,4,0.19047619047619047,17,0.8095238095238095,21,4,0.19047619047619047,15,0.7142857142857143
Dan-Mir-281-P1-v1,23,4,0.17391304347826086,19,0.8260869565217391,23,3,0.13043478260869565,18,0.782608695652174
Mun-Mir-375-P7b,23,5,0.21739130434782608,18,0.782608695652174,22,4,0.18181818181818182,16,0.7272727272727273
Xbo-Mir-133,24,5,0.20833333333333334,19,0.7916666666666666,22,3,0.13636363636363635,17,0.7727272727272727
Gja-Let-7-P2a4,22,4,0.18181818181818182,18,0.8181818181818182,21,4,0.19047619047619047,15,0.7142857142857143
Cte-Mir-87-P1,25,4,0.16,21,0.84,22,2,0.09090909090909091,18,0.8181818181818182
Cbr-Mir-248-v1,23,6,0.2608695652173913,17,0.7391304347826086,24,7,0.2916666666666667,15,0.625
Lgi-Mir-2-o19,21,2,0.09523809523809523,19,0.9047619047619048,23,2,0.08695652173913043,19,0.8260869565217391
Ebu-Mir-9-P7,23,2,0.08695652173913043,21,0.9130434782608695,23,3,0.13043478260869565,18,0.782608695652174
Mun-Mir-24-P3a,24,6,0.25,18,0.75,22,4,0.18181818181818182,16,0.7272727272727273
Pma-Mir-26-o4,22,3,0.13636363636363635,19,0.8636363636363636,22,1,0.045454545454545456,19,0.8636363636363636
Hsa-Mir-4662,22,2,0.09090909090909091,20,0.9090909090909091,22,1,0.045454545454545456,19,0.8636363636363636
Cpi-Mir-727-v2,22,4,0.18181818181818182,18,0.8181818181818182,22,3,0.13636363636363635,17,0.7727272727272727
Lgi-Mir-92-o29-v2,22,4,0.18181818181818182,18,0.8181818181818182,21,3,0.14285714285714285,16,0.7619047619047619
Dya-Mir-279-P2,22,4,0.18181818181818182,18,0.8181818181818182,23,5,0.21739130434782608,16,0.6956521739130435
Ete-Mir-208-P2,22,5,0.22727272727272727,17,0.7727272727272727,22,4,0.18181818181818182,16,0.7272727272727273
Cmi-Mir-10-P1b-v1,23,3,0.13043478260869565,20,0.8695652173913043,22,2,0.09090909090909091,18,0.8181818181818182
Bge-Mir-2-P1-v1,24,5,0.20833333333333334,19,0.7916666666666666,24,4,0.16666666666666666,18,0.75
Aca-Mir-17-P1c,23,5,0.21739130434782608,18,0.782608695652174,22,4,0.18181818181818182,16,0.7272727272727273
Cmi-Mir-190-P1,24,4,0.16666666666666666,20,0.8333333333333334,22,4,0.18181818181818182,16,0.7272727272727273
Xtr-Mir-139,23,3,0.13043478260869565,20,0.8695652173913043,23,2,0.08695652173913043,19,0.8260869565217391
Dno-Mir-135-P2,22,1,0.045454545454545456,21,0.9545454545454546,21,0,0.0,19,0.9047619047619048
Lch-Mir-29-P2d,23,4,0.17391304347826086,19,0.8260869565217391,22,3,0.13636363636363635,17,0.7727272727272727
Ete-Mir-142-P1-v2,22,4,0.18181818181818182,18,0.8181818181818182,22,1,0.045454545454545456,19,0.8636363636363636
Sha-Mir-7398-o12-v2,23,3,0.13043478260869565,20,0.8695652173913043,22,2,0.09090909090909091,18,0.8181818181818182
Mal-Mir-27-P4b,22,2,0.09090909090909091,20,0.9090909090909091,21,1,0.047619047619047616,18,0.8571428571428571
Dsi-Mir-2-P4a-v2,20,1,0.05,19,0.95,22,2,0.09090909090909091,18,0.8181818181818182
Mmu-Mir-154-P1,22,6,0.2727272727272727,16,0.7272727272727273,22,5,0.22727272727272727,15,0.6818181818181818
Tgu-Mir-124-P1-v2,23,4,0.17391304347826086,19,0.8260869565217391,22,4,0.18181818181818182,16,0.7272727272727273
Mal-Mir-17-P4a1,23,4,0.17391304347826086,19,0.8260869565217391,23,3,0.13043478260869565,18,0.782608695652174
Mal-Mir-135-P2b,23,2,0.08695652173913043,21,0.9130434782608695,22,1,0.045454545454545456,19,0.8636363636363636
Ocu-Mir-376-P3,22,3,0.13636363636363635,19,0.8636363636363636,21,3,0.14285714285714285,16,0.7619047619047619
Mmu-Mir-3073,22,2,0.09090909090909091,20,0.9090909090909091,22,3,0.13636363636363635,17,0.7727272727272727
Dno-Mir-12086,22,4,0.18181818181818182,18,0.8181818181818182,22,2,0.09090909090909091,18,0.8181818181818182
Lch-Mir-551-P2,23,4,0.17391304347826086,19,0.8260869565217391,21,3,0.14285714285714285,16,0.7619047619047619
Xbo-Mir-34,23,3,0.13043478260869565,20,0.8695652173913043,22,4,0.18181818181818182,16,0.7272727272727273
Cfa-Mir-28-P3,23,5,0.21739130434782608,18,0.782608695652174,23,3,0.13043478260869565,18,0.782608695652174
Xtr-Mir-430-o5l17,21,4,0.19047619047619047,17,0.8095238095238095,23,7,0.30434782608695654,14,0.6086956521739131
Lpo-Mir-87-P1e,24,5,0.20833333333333334,19,0.7916666666666666,22,3,0.13636363636363635,17,0.7727272727272727
Ebu-Mir-155,23,3,0.13043478260869565,20,0.8695652173913043,22,2,0.09090909090909091,18,0.8181818181818182
Mmu-Mir-3073-as,22,4,0.18181818181818182,18,0.8181818181818182,22,4,0.18181818181818182,16,0.7272727272727273
Hsa-Mir-192-P2,21,1,0.047619047619047616,20,0.9523809523809523,22,4,0.18181818181818182,16,0.7272727272727273
Mal-Mir-10-P1c1-v1,22,4,0.18181818181818182,18,0.8181818181818182,22,2,0.09090909090909091,18,0.8181818181818182
Mmu-Mir-210,22,5,0.22727272727272727,17,0.7727272727272727,22,3,0.13636363636363635,17,0.7727272727272727
Bta-Mir-196-P1,23,3,0.13043478260869565,20,0.8695652173913043,23,4,0.17391304347826086,17,0.7391304347826086
Aae-Mir-279-P2b2,22,3,0.13636363636363635,19,0.8636363636363636,23,6,0.2608695652173913,15,0.6521739130434783
Cpi-Let-7-P2c3,22,2,0.09090909090909091,20,0.9090909090909091,21,1,0.047619047619047616,18,0.8571428571428571
Xtr-Mir-430-o5c25,21,3,0.14285714285714285,18,0.8571428571428571,23,5,0.21739130434782608,16,0.6956521739130435
Bta-Mir-1-P1,23,3,0.13043478260869565,20,0.8695652173913043,22,1,0.045454545454545456,19,0.8636363636363636
Dno-Mir-30-P1a,24,4,0.16666666666666666,20,0.8333333333333334,22,2,0.09090909090909091,18,0.8181818181818182
Gmo-Let-7-P2c2b,22,1,0.045454545454545456,21,0.9545454545454546,21,1,0.047619047619047616,18,0.8571428571428571
Sha-Mir-92-P2d,23,5,0.21739130434782608,18,0.782608695652174,22,4,0.18181818181818182,16,0.7272727272727273
Rno-Mir-486,22,1,0.045454545454545456,21,0.9545454545454546,21,0,0.0,19,0.9047619047619048
Dmo-Mir-279-P1,26,7,0.2692307692307692,19,0.7307692307692307,22,2,0.09090909090909091,18,0.8181818181818182
Tni-Mir-7133,21,2,0.09523809523809523,19,0.9047619047619048,22,4,0.18181818181818182,16,0.7272727272727273
Bta-Mir-375,23,6,0.2608695652173913,17,0.7391304347826086,22,4,0.18181818181818182,16,0.7272727272727273
Dre-Mir-430-o2c3,22,1,0.045454545454545456,21,0.9545454545454546,23,3,0.13043478260869565,18,0.782608695652174
Pfl-Mir-4830-P6,23,5,0.21739130434782608,18,0.782608695652174,22,3,0.13636363636363635,17,0.7727272727272727
Bfl-Mir-92-o6,23,2,0.08695652173913043,21,0.9130434782608695,22,1,0.045454545454545456,19,0.8636363636363636
Dan-Mir-305,24,5,0.20833333333333334,19,0.7916666666666666,23,5,0.21739130434782608,16,0.6956521739130435
Cmi-Mir-29-P1d,24,4,0.16666666666666666,20,0.8333333333333334,23,2,0.08695652173913043,19,0.8260869565217391
Cin-Mir-1495,23,4,0.17391304347826086,19,0.8260869565217391,23,4,0.17391304347826086,17,0.7391304347826086
Oan-Mir-1421-P13b,22,4,0.18181818181818182,18,0.8181818181818182,22,3,0.13636363636363635,17,0.7727272727272727
Mmu-Mir-27-P2,23,4,0.17391304347826086,19,0.8260869565217391,21,2,0.09523809523809523,17,0.8095238095238095
Gga-Mir-24-P2,23,5,0.21739130434782608,18,0.782608695652174,22,4,0.18181818181818182,16,0.7272727272727273
Cli-Mir-30-P1a,24,3,0.125,21,0.875,22,2,0.09090909090909091,18,0.8181818181818182
Mdo-Mir-17-P2c,23,5,0.21739130434782608,18,0.782608695652174,25,5,0.2,18,0.72
Hsa-Mir-874,23,5,0.21739130434782608,18,0.782608695652174,23,5,0.21739130434782608,16,0.6956521739130435
Tgu-Mir-1-P4,23,4,0.17391304347826086,19,0.8260869565217391,22,2,0.09090909090909091,18,0.8181818181818182
Loc-Let-7-P2b2,22,1,0.045454545454545456,21,0.9545454545454546,21,1,0.047619047619047616,18,0.8571428571428571
Oan-Mir-10-P3b,22,4,0.18181818181818182,18,0.8181818181818182,22,3,0.13636363636363635,17,0.7727272727272727
Ovu-Mir-210-P15-v1,23,3,0.13043478260869565,20,0.8695652173913043,21,0,0.0,19,0.9047619047619048
Lch-Mir-199-P2,23,3,0.13043478260869565,20,0.8695652173913043,22,2,0.09090909090909091,18,0.8181818181818182
Mml-Mir-96-P2,24,6,0.25,18,0.75,23,5,0.21739130434782608,16,0.6956521739130435
Bla-Mir-4872-P18,23,4,0.17391304347826086,19,0.8260869565217391,22,4,0.18181818181818182,16,0.7272727272727273
Ami-Mir-15-P1b,22,3,0.13636363636363635,19,0.8636363636363636,22,5,0.22727272727272727,15,0.6818181818181818
Xtr-Mir-430-o5j,21,3,0.14285714285714285,18,0.8571428571428571,23,7,0.30434782608695654,14,0.6086956521739131
Cpo-Mir-430-P5,23,3,0.13043478260869565,20,0.8695652173913043,23,2,0.08695652173913043,19,0.8260869565217391
Rno-Mir-129-P1,21,3,0.14285714285714285,18,0.8571428571428571,22,4,0.18181818181818182,16,0.7272727272727273
Cfa-Mir-15-P1a,22,4,0.18181818181818182,18,0.8181818181818182,22,5,0.22727272727272727,15,0.6818181818181818
Bta-Mir-29-P1d7-v1,24,3,0.125,21,0.875,23,2,0.08695652173913043,19,0.8260869565217391
Efe-Mir-1993-P2,22,4,0.18181818181818182,18,0.8181818181818182,23,5,0.21739130434782608,16,0.6956521739130435
Esc-Novel-38-v1,22,7,0.3181818181818182,15,0.6818181818181818,22,5,0.22727272727272727,15,0.6818181818181818
Bla-Mir-4872-P20,23,2,0.08695652173913043,21,0.9130434782608695,22,2,0.09090909090909091,18,0.8181818181818182
Gga-Mir-137-P1-v2,24,4,0.16666666666666666,20,0.8333333333333334,23,5,0.21739130434782608,16,0.6956521739130435
Xla-Mir-34-P2a2b,23,3,0.13043478260869565,20,0.8695652173913043,22,4,0.18181818181818182,16,0.7272727272727273
Sha-Mir-383-v1,22,4,0.18181818181818182,18,0.8181818181818182,21,3,0.14285714285714285,16,0.7619047619047619
Mdo-Mir-124-P1-v1,22,3,0.13636363636363635,19,0.8636363636363636,22,5,0.22727272727272727,15,0.6818181818181818
Ete-Mir-876,22,4,0.18181818181818182,18,0.8181818181818182,22,2,0.09090909090909091,18,0.8181818181818182
Xla-Mir-26-P1d,22,6,0.2727272727272727,16,0.7272727272727273,22,4,0.18181818181818182,16,0.7272727272727273
Tgu-Mir-1329-v1,23,5,0.21739130434782608,18,0.782608695652174,22,2,0.09090909090909091,18,0.8181818181818182
Dmo-Mir-2-P6a,22,3,0.13636363636363635,19,0.8636363636363636,22,2,0.09090909090909091,18,0.8181818181818182
Hsa-Let-7-P1d,22,3,0.13636363636363635,19,0.8636363636363636,22,4,0.18181818181818182,16,0.7272727272727273
Loc-Mir-130-P1a,22,4,0.18181818181818182,18,0.8181818181818182,22,3,0.13636363636363635,17,0.7727272727272727
Cpo-Mir-335,22,3,0.13636363636363635,19,0.8636363636363636,22,2,0.09090909090909091,18,0.8181818181818182
Dno-Mir-146-P1,24,6,0.25,18,0.75,22,2,0.09090909090909091,18,0.8181818181818182
Mmu-Mir-196-P3,22,5,0.22727272727272727,17,0.7727272727272727,22,3,0.13636363636363635,17,0.7727272727272727
Mal-Mir-33-P1b,21,6,0.2857142857142857,15,0.7142857142857143,21,6,0.2857142857142857,13,0.6190476190476191
Dre-Mir-208-P1,22,1,0.045454545454545456,21,0.9545454545454546,22,1,0.045454545454545456,19,0.8636363636363636
Ocu-Mir-431,21,6,0.2857142857142857,15,0.7142857142857143,21,7,0.3333333333333333,12,0.5714285714285714
Ocu-Mir-337-v1,20,3,0.15,17,0.85,21,4,0.19047619047619047,15,0.7142857142857143
Xla-Mir-140-P1a-v1,22,2,0.09090909090909091,20,0.9090909090909091,22,2,0.09090909090909091,18,0.8181818181818182
Dan-Mir-316,22,3,0.13636363636363635,19,0.8636363636363636,22,3,0.13636363636363635,17,0.7727272727272727
Ovu-Novel-34,22,6,0.2727272727272727,16,0.7272727272727273,22,6,0.2727272727272727,14,0.6363636363636364
Gmo-Mir-24-P2b,23,5,0.21739130434782608,18,0.782608695652174,22,3,0.13636363636363635,17,0.7727272727272727
Pfl-Mir-33,21,1,0.047619047619047616,20,0.9523809523809523,22,2,0.09090909090909091,18,0.8181818181818182
Lch-Mir-30-P1d,24,3,0.125,21,0.875,22,0,0.0,20,0.9090909090909091
Lpo-Mir-10-P4l,23,3,0.13043478260869565,20,0.8695652173913043,23,4,0.17391304347826086,17,0.7391304347826086
Oan-Mir-214-v2,23,3,0.13043478260869565,20,0.8695652173913043,23,3,0.13043478260869565,18,0.782608695652174
Cli-Mir-192-P1,22,5,0.22727272727272727,17,0.7727272727272727,23,5,0.21739130434782608,16,0.6956521739130435
Ebu-Mir-96-P3e,23,4,0.17391304347826086,19,0.8260869565217391,23,4,0.17391304347826086,17,0.7391304347826086
Cfa-Mir-8908-P7,23,7,0.30434782608695654,16,0.6956521739130435,21,5,0.23809523809523808,14,0.6666666666666666
Dmo-Mir-1006,26,7,0.2692307692307692,19,0.7307692307692307,23,4,0.17391304347826086,17,0.7391304347826086
Gja-Mir-1306,22,8,0.36363636363636365,14,0.6363636363636364,22,6,0.2727272727272727,14,0.6363636363636364
Hsa-Mir-1294,22,1,0.045454545454545456,21,0.9545454545454546,22,0,0.0,20,0.9090909090909091
Ete-Mir-187,22,3,0.13636363636363635,19,0.8636363636363636,22,5,0.22727272727272727,15,0.6818181818181818
Esc-Mir-2-o22h,22,4,0.18181818181818182,18,0.8181818181818182,22,4,0.18181818181818182,16,0.7272727272727273
Rno-Mir-185,22,5,0.22727272727272727,17,0.7727272727272727,21,3,0.14285714285714285,16,0.7619047619047619
Mal-Let-7-P2b2a,22,1,0.045454545454545456,21,0.9545454545454546,21,0,0.0,19,0.9047619047619048
Aca-Mir-8-P2a,21,1,0.047619047619047616,20,0.9523809523809523,23,2,0.08695652173913043,19,0.8260869565217391
Obi-Novel-46,22,5,0.22727272727272727,17,0.7727272727272727,21,3,0.14285714285714285,16,0.7619047619047619
Sha-Mir-10-P3c,22,6,0.2727272727272727,16,0.7272727272727273,22,6,0.2727272727272727,14,0.6363636363636364
Efe-Mir-279-o20,23,5,0.21739130434782608,18,0.782608695652174,22,3,0.13636363636363635,17,0.7727272727272727
Gga-Mir-1451,22,4,0.18181818181818182,18,0.8181818181818182,22,3,0.13636363636363635,17,0.7727272727272727
Xla-Mir-19-P2a3,23,3,0.13043478260869565,20,0.8695652173913043,23,2,0.08695652173913043,19,0.8260869565217391
Loc-Mir-103-P4,23,4,0.17391304347826086,19,0.8260869565217391,23,3,0.13043478260869565,18,0.782608695652174
Lch-Mir-132-P1,22,3,0.13636363636363635,19,0.8636363636363636,22,2,0.09090909090909091,18,0.8181818181818182
Xtr-Mir-430-o5a16,21,3,0.14285714285714285,18,0.8571428571428571,23,4,0.17391304347826086,17,0.7391304347826086
Cfa-Mir-1307,23,6,0.2608695652173913,17,0.7391304347826086,23,6,0.2608695652173913,15,0.6521739130434783
Cgi-Mir-92-o34,27,7,0.25925925925925924,20,0.7407407407407407,22,2,0.09090909090909091,18,0.8181818181818182
Mun-Mir-96-P3-v1,23,4,0.17391304347826086,19,0.8260869565217391,23,5,0.21739130434782608,16,0.6956521739130435
Cli-Mir-181-P1a,23,4,0.17391304347826086,19,0.8260869565217391,22,3,0.13636363636363635,17,0.7727272727272727
Mun-Mir-26-P2,22,3,0.13636363636363635,19,0.8636363636363636,22,1,0.045454545454545456,19,0.8636363636363636
Esc-Novel-67,22,7,0.3181818181818182,15,0.6818181818181818,22,6,0.2727272727272727,14,0.6363636363636364
Cbr-Mir-29-P1,24,6,0.25,18,0.75,22,3,0.13636363636363635,17,0.7727272727272727
Cli-Mir-425,25,8,0.32,17,0.68,23,5,0.21739130434782608,16,0.6956521739130435
Cpo-Mir-24-P3,24,6,0.25,18,0.75,22,4,0.18181818181818182,16,0.7272727272727273
Cmi-Mir-30-P1b,24,3,0.125,21,0.875,22,0,0.0,20,0.9090909090909091
Ocu-Mir-136-v2,22,4,0.18181818181818182,18,0.8181818181818182,21,3,0.14285714285714285,16,0.7619047619047619
Mmu-Mir-506-P7,23,7,0.30434782608695654,16,0.6956521739130435,22,4,0.18181818181818182,16,0.7272727272727273
Mdo-Mir-27-P2,23,4,0.17391304347826086,19,0.8260869565217391,21,2,0.09523809523809523,17,0.8095238095238095
Lpo-Mir-2-P1g,22,3,0.13636363636363635,19,0.8636363636363636,24,7,0.2916666666666667,15,0.625
Gmo-Mir-27-P2b,23,4,0.17391304347826086,19,0.8260869565217391,21,2,0.09523809523809523,17,0.8095238095238095
Dno-Mir-574,24,5,0.20833333333333334,19,0.7916666666666666,22,1,0.045454545454545456,19,0.8636363636363636
Pfl-Mir-4824,23,4,0.17391304347826086,19,0.8260869565217391,23,3,0.13043478260869565,18,0.782608695652174
Sha-Mir-430-o10,22,4,0.18181818181818182,18,0.8181818181818182,22,3,0.13636363636363635,17,0.7727272727272727
Ocu-Mir-10-P2c,22,4,0.18181818181818182,18,0.8181818181818182,22,4,0.18181818181818182,16,0.7272727272727273
Pbv-Mir-19-P2c,24,3,0.125,21,0.875,23,3,0.13043478260869565,18,0.782608695652174
Bge-Novel-6-P1,23,5,0.21739130434782608,18,0.782608695652174,22,3,0.13636363636363635,17,0.7727272727272727
Mun-Mir-96-P3-v2,23,4,0.17391304347826086,19,0.8260869565217391,23,4,0.17391304347826086,17,0.7391304347826086
Isc-Mir-375,22,4,0.18181818181818182,18,0.8181818181818182,22,3,0.13636363636363635,17,0.7727272727272727
Mun-Mir-137-P1,24,4,0.16666666666666666,20,0.8333333333333334,23,4,0.17391304347826086,17,0.7391304347826086
Mun-Mir-8-P2a,22,2,0.09090909090909091,20,0.9090909090909091,23,2,0.08695652173913043,19,0.8260869565217391
Bge-Mir-750,23,4,0.17391304347826086,19,0.8260869565217391,23,5,0.21739130434782608,16,0.6956521739130435
Mmu-Mir-3060,23,4,0.17391304347826086,19,0.8260869565217391,22,2,0.09090909090909091,18,0.8181818181818182
Rno-Mir-544,21,2,0.09523809523809523,19,0.9047619047619048,21,3,0.14285714285714285,16,0.7619047619047619
Loc-Mir-181-P2a,24,4,0.16666666666666666,20,0.8333333333333334,21,3,0.14285714285714285,16,0.7619047619047619
Mmu-Mir-1953,22,5,0.22727272727272727,17,0.7727272727272727,22,6,0.2727272727272727,14,0.6363636363636364
Loc-Mir-15-P2d,22,4,0.18181818181818182,18,0.8181818181818182,23,5,0.21739130434782608,16,0.6956521739130435
Efe-Mir-190-P11,24,4,0.16666666666666666,20,0.8333333333333334,22,2,0.09090909090909091,18,0.8181818181818182
Oan-Mir-9-P4,23,4,0.17391304347826086,19,0.8260869565217391,23,5,0.21739130434782608,16,0.6956521739130435
Sha-Mir-130-P1a,22,4,0.18181818181818182,18,0.8181818181818182,22,4,0.18181818181818182,16,0.7272727272727273
Mmu-Mir-133-P2-v1,22,5,0.22727272727272727,17,0.7727272727272727,22,4,0.18181818181818182,16,0.7272727272727273
Tgu-Mir-29-P1b-v2,24,4,0.16666666666666666,20,0.8333333333333334,23,2,0.08695652173913043,19,0.8260869565217391
Xtr-Mir-129-P2,21,4,0.19047619047619047,17,0.8095238095238095,22,5,0.22727272727272727,15,0.6818181818181818
Hsa-Mir-22-P1b,22,2,0.09090909090909091,20,0.9090909090909091,22,1,0.045454545454545456,19,0.8636363636363636
Bta-Mir-2285-P1,22,2,0.09090909090909091,20,0.9090909090909091,22,2,0.09090909090909091,18,0.8181818181818182
